model,id,title,authors
book.bookmodel,337,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey
book.bookmodel,338,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso
book.bookmodel,339,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford
book.bookmodel,340,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips
book.bookmodel,341,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher
book.bookmodel,342,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne
book.bookmodel,343,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry
book.bookmodel,344,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus
book.bookmodel,345,Monkey Business,Sarah Mlynowski
book.bookmodel,346,Liar's Poker,Michael   Lewis
book.bookmodel,347,Liar's Poker: A Harry Garnish Mystery,Frank McConnell
book.bookmodel,348,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark
book.bookmodel,349,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson
book.bookmodel,350,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis
book.bookmodel,351,Everyday Pasta,Giada De Laurentiis/Victoria Pearson
book.bookmodel,352,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay
book.bookmodel,353,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay
book.bookmodel,354,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay
book.bookmodel,355,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner
book.bookmodel,356,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner
book.bookmodel,357,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner
book.bookmodel,358,The Last Assassin (John Rain  #5),Barry Eisler
book.bookmodel,359,Life of Pi,Yann Martel
book.bookmodel,360,L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel
book.bookmodel,361,Shadows and Wind: A View of Modern Vietnam,Robert Templer
book.bookmodel,362,A Million Little Pieces,James Frey
book.bookmodel,363,A Million Little Pieces of Feces,Python Bonkers
book.bookmodel,364,A Million Little Lies,James Pinocchio/Pablo Fenjves
book.bookmodel,365,The Leadership Challenge,James M. Kouzes/Barry Z. Posner
book.bookmodel,366,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips
book.bookmodel,367,Leadership in Organizations,Gary Yukl
book.bookmodel,368,Leadership,Rudolph W. Giuliani
book.bookmodel,369,Men Are from Mars  Women Are from Venus,John Gray
book.bookmodel,370,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray
book.bookmodel,371,Men Are from Mars  Women Are from Venus,John Gray
book.bookmodel,372,How to Succeed with Women,Ron  Louis/David Copeland
book.bookmodel,373,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel
book.bookmodel,374,The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel
book.bookmodel,375,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis
book.bookmodel,376,Juiced Official Strategy Guide,Doug Walsh
book.bookmodel,377,The 48 Laws of Power,Robert Greene/Joost Elffers
book.bookmodel,378,Gates of Fire,Steven Pressfield
book.bookmodel,379,Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman
book.bookmodel,380,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan
book.bookmodel,381,The Afghan Campaign,Steven Pressfield
book.bookmodel,382,Tides of War,Steven Pressfield
book.bookmodel,383,Last of the Amazons,Steven Pressfield
book.bookmodel,384,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee
book.bookmodel,385,Gita on the Green,Stephen J. Rosen/Steven Pressfield
book.bookmodel,386,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield
book.bookmodel,387,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton
book.bookmodel,388,Phaedrus,Plato/Robin Waterfield
book.bookmodel,389,Phaedrus,Plato/C.J. Rowe
book.bookmodel,390,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Plato/Benjamin Jowett
book.bookmodel,391,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston
book.bookmodel,392,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Plato/C.D.C. Reeve
book.bookmodel,393,Gorgias/Phaedrus (Agora),Plato/James H. Nichols Jr.
book.bookmodel,394,Statesman,Plato/C.J. Rowe
book.bookmodel,395,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones
book.bookmodel,396,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola
book.bookmodel,397,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola
book.bookmodel,398,The History (Great Minds),Herodotus/Henry Francis Cary
book.bookmodel,399,The Histories,Herodotus/Carolyn Dewald/Robin Waterfield
book.bookmodel,400,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn
book.bookmodel,401,The Histories,Herodotus/Jennifer Tolbert Roberts/Walter Blanco
book.bookmodel,402,The Histories,Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas
book.bookmodel,403,The History,Herodotus/Peter Grene
book.bookmodel,404,The Iliad,Homer/Robert Fagles/Bernard Knox
book.bookmodel,405,Iliad,Homer/Stanley Lombardo/Sheila Murnaghan
book.bookmodel,406,The Iliad,Homer/Robert Fitzgerald/Andrew Ford
book.bookmodel,407,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox
book.bookmodel,408,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu
book.bookmodel,409,The Iliad,Homer/W.H.D. Rouse
book.bookmodel,410,The Essential Iliad,Homer/Sheila Murnaghan/Stanley Lombardo
book.bookmodel,411,The Odyssey,Homer/Robert Fagles/Bernard Knox
book.bookmodel,412,The Odyssey,Homer/Robert Fitzgerald/D.S. Carne-Ross
book.bookmodel,413,The Odyssey,Homer/Richmond Lattimore
book.bookmodel,414,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu
book.bookmodel,415,The Odyssey,Homer/W.H.D. Rouse
book.bookmodel,416,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd
book.bookmodel,417,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold
book.bookmodel,418,City Eclogue,Ed Roberson
book.bookmodel,419,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis
book.bookmodel,420,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk
book.bookmodel,421,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller
book.bookmodel,422,The Complete Works,William Shakespeare
book.bookmodel,423,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson
book.bookmodel,424,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield
book.bookmodel,425,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke
book.bookmodel,426,The Valkyries,Paulo Coelho/Alan R. Clarke
book.bookmodel,427,Warrior of the Light,Paulo Coelho
book.bookmodel,428,The Zahir,Paulo Coelho/Margaret Jull Costa
book.bookmodel,429,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke
book.bookmodel,430,The Fifth Mountain,Paulo Coelho/Clifford E. Landers
book.bookmodel,431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal
book.bookmodel,432,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller
book.bookmodel,433,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton
book.bookmodel,434,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano
book.bookmodel,435,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend
book.bookmodel,436,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith
book.bookmodel,437,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff
book.bookmodel,438,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith
book.bookmodel,439,The Peloponnesian War,Thucydides/Steven Lattimore
book.bookmodel,440,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco
book.bookmodel,441,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith
book.bookmodel,442,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine
book.bookmodel,443,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone
book.bookmodel,444,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith
book.bookmodel,445,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker
book.bookmodel,446,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides
book.bookmodel,447,Ten Plays,Euripides/Moses Hadas/John Maclean
book.bookmodel,448,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts
book.bookmodel,449,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith
book.bookmodel,450,Medea and Other Plays,Euripides/John Davie/Richard Rutherford
book.bookmodel,451,Cyclops / Alcestis / Medea,Euripides/David Kovacs
book.bookmodel,452,Medea,Euripides/Donald J. Mastronarde
book.bookmodel,453,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford
book.bookmodel,454,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian
book.bookmodel,455,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton
book.bookmodel,456,The Trojan Women and Hippolytus,Euripides
book.bookmodel,457,The Bacchae of Euripides: A Communion Rite,Wole Soyinka
book.bookmodel,458,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield
book.bookmodel,459,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs
book.bookmodel,460,Alcestis,Euripides/William Arrowsmith
book.bookmodel,461,Suppliant Women / Electra / Heracles,Euripides/David Kovacs
book.bookmodel,462,Medea,Euripides/Georgia Ann Machemer/Michael   Collier
book.bookmodel,463,Euripides: Medea,William Allan
book.bookmodel,464,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch
book.bookmodel,465,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs
book.bookmodel,466,Helen / Phoenician Women / Orestes,Euripides/David Kovacs
book.bookmodel,467,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis
book.bookmodel,468,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore
book.bookmodel,469,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore
book.bookmodel,470,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete
book.bookmodel,471,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian
book.bookmodel,472,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford
book.bookmodel,473,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley
book.bookmodel,474,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott
book.bookmodel,475,The Oresteia,Aeschylus/Ted Hughes
book.bookmodel,476,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie
book.bookmodel,477,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene
book.bookmodel,478,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill
book.bookmodel,479,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford
book.bookmodel,480,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie
book.bookmodel,481,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus/E.D.A. Morshead
book.bookmodel,482,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead
book.bookmodel,483,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson
book.bookmodel,484,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Sophocles/Paul Roche
book.bookmodel,485,The Complete Plays,Sophocles/Paul Roche
book.bookmodel,486,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts
book.bookmodel,487,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,Sophocles/Robert Fagles/Bernard Knox
book.bookmodel,488,Theban Plays,Sophocles/Peter Meineck/Paul Woodruff
book.bookmodel,489,The Theban Plays (Everyman's Library  #93),Sophocles/David Grene/Charles Segal
book.bookmodel,490,Electra and Other Plays,Sophocles/E.F. Watling
book.bookmodel,491,Antigone; Oedipus the Kingn; Electra,Sophocles/Edith Hall/H.D.F. Kitto
book.bookmodel,492,Oedipus Rex  (The Theban Plays  #1),Sophocles/J.E. Thomas
book.bookmodel,493,The Oedipus Plays of Sophocles,Sophocles/Paul Roche
book.bookmodel,494,Oedipus Rex (Greek and Latin Classics),Sophocles/Roger D. Dawe
book.bookmodel,495,Oedipus the King,Sophocles/Bernard Knox/Cynthia Brantley Johnson
book.bookmodel,496,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker
book.bookmodel,497,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,Aristophanes/Jeffrey Henderson
book.bookmodel,498,The Complete Plays,Aristophanes/Moses Hadas
book.bookmodel,499,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,Aristophanes/David R. Slavitt
book.bookmodel,500,Clouds/Wasps/Birds (Aristophanes 1),Aristophanes/Peter Meineck
book.bookmodel,501,Lysistrata and Other Plays,Aristophanes/Alan H. Sommerstein
book.bookmodel,502,Acharnians,Aristophanes/Jeffrey Henderson
book.bookmodel,503,Clouds,Aristophanes/Kenneth James Dover
book.bookmodel,504,Clouds/Wasps/Peace,Aristophanes/Jeffrey Henderson
book.bookmodel,505,Three Plays: The Wasps / The Poet and the Women / The Frogs,Aristophanes/David B. Barrett
book.bookmodel,506,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes/Dudley Fitts
book.bookmodel,507,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180),Aristophanes/Jeffrey Henderson
book.bookmodel,508,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,W. John Campbell
book.bookmodel,509,Aristophanes and Athens: An Introduction to the Plays,Douglas M. MacDowell
book.bookmodel,510,Lysistrata,Aristophanes/Douglass Parker
book.bookmodel,511,Peace,Aristophanes/S. Douglas Olson
book.bookmodel,512,Lysistrata,Aristophanes/Sarah Ruden
book.bookmodel,513,The Knights / Peace / The Birds / The Assembly Women / Wealth,Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett
book.bookmodel,514,Genres in Dialogue: Plato and the Construct of Philosophy,Andrea Wilson Nightingale
book.bookmodel,515,The Curious Incident of the Dog in the Night-Time,Mark Haddon
book.bookmodel,516,The Night Gardener,George Pelecanos
book.bookmodel,517,Twelfth Night,William Shakespeare
book.bookmodel,518,Brokeback Mountain,Annie Proulx
book.bookmodel,519,Getting Things Done: The Art of Stress-Free Productivity,David    Allen
book.bookmodel,520,Getting Things Done When You Are Not in Charge,Geoffrey M. Bellman
book.bookmodel,521,Formas breves,Ricardo Piglia
book.bookmodel,522,El último lector,Ricardo Piglia
book.bookmodel,523,Money to Burn,Ricardo Piglia/Amanda Hopkinson
book.bookmodel,524,Respiración artificial,Ricardo Piglia
book.bookmodel,525,Plata quemada,Ricardo Piglia
book.bookmodel,526,American Government: Continuity and Change  Alternate Edition,Karen  O'Connor/Larry J. Sabato
book.bookmodel,527,Essentials of American and Texas Government: Continuity and Change,Karen  O'Connor/Larry J. Sabato
book.bookmodel,528,El túnel,Ernesto Sabato
book.bookmodel,529,The Confessions (Works of Saint Augustine 1),Augustine of Hippo/John E. Rotelle/Maria Boulding
book.bookmodel,530,The City of God,Augustine of Hippo/Thomas Merton/Marcus Dods
book.bookmodel,531,The Enchiridion on Faith Hope and Love (Augustine Series 1),Augustine of Hippo/Bruce Harbert/John E. Rotelle
book.bookmodel,532,Augustine of Hippo: A Biography,Peter R.L. Brown
book.bookmodel,533,On Christian Doctrine,Augustine of Hippo/D.W. Robertson Jr.
book.bookmodel,534,Confessions  Books 1-13,Augustine of Hippo/Peter R.L. Brown/Frank Sheed
book.bookmodel,535,Saint Augustine,Garry Wills
book.bookmodel,536,Augustine: A Very Short Introduction,Henry Chadwick
book.bookmodel,537,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),Augustine of Hippo/Boniface Ramsey/Edmund Hill
book.bookmodel,538,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain
book.bookmodel,539,Confesiones de un chef,Anthony Bourdain
book.bookmodel,540,The Metamorphoses of Ovid,Ovid/Allen Mandelbaum
book.bookmodel,541,Metamorphoses,Ovid/David Raeburn/Denis Feeney
book.bookmodel,542,Metamorphoses,Ovid/Bernard Knox/Charles    Martin
book.bookmodel,543,Ovid's Metamorphoses: Books 1-5,Ovid/William Scovil Anderson
book.bookmodel,544,Ovid’s Metamorphoses: Books 6-10,Ovid/William Scovil Anderson
book.bookmodel,545,Latin Via Ovid: A First Course,Norma Goldman/Jacob E. Nyenhuis
book.bookmodel,546,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold
book.bookmodel,547,The Poems of Exile: Tristia and the Black Sea Letters,Ovid/Peter Green
